V8,V9,demAgeFull,demGender,demEduFull,demHisp,demRace,demPidNoLn,demPidLean,demPidClos,demCitizen,demRVoter,demRVoter2,demState,demZIP,nr1,nr1a,nr2,nr3,v16g5,v16g5a,demLL1,demCell,demCellP,demOwnHeal,demInsured,demInsType,demFluShot,demBinge,demSmoke,timQ45_4,demUnion,demUnionPP,demMarital,demInc,demInc2,invest,timQ51_1,timQ51_2,timQ51_3,timQ51_4,demOwn,demMove,demHHsize,timQ55_1,timQ55_2,timQ55_3,timQ55_4,demRelig,demEvang,demAttend,demReligImp,timQ62_1,timQ62_2,timQ62_3,timQ62_4,timQ64_1,timQ64_2,timQ64_3,timQ64_4,demMilHH1,demMilHH2,demUsr,demEmploy,Q156,demSmallb,industry,demCollar,timQ438_1,timQ438_2,timQ438_3,timQ438_4,demPolIdeo,Q450,demTea,Q689,Q95,timQ694_1,BF2,BF2_TEXT,BF3_4,BF3_5,BF3_6,BF3_7,BF3_7_TEXT,BF4,BF4_TEXT,wts,BF1_4NET,BF1_5NET,BF1_6NET,BF1_7NET,BF1_8NET,BF1_9NET,BF1_10NET,BF1_11NET,BF1_12NET,BF1_13NET,BF1_14NET,BF1_15NET,BF1_15_TEXTNET,BF3_4NET,BF3_5NET,BF3_6NET,BF3_7NET,BF3_7_TEXTNET,wts.1,v16g18,v16g18_ln
9/23/16 13:51,9/23/16 14:36,22,2,5,2,4,1,1,NA,1,1,1,1,1662,2,2,4,1,2,1,2,1,1,3,1,4,2,2,2,6,2,NA,2,3,NA,3,3.087,20.92,22.179,4,2,3,9,4.797,16.938,21.361,3,12,2,4,3,12.998,35.156,36.454,3,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,2,9.217,9.217,11.109,1,8,5,2,NA,NA,16.418,NA,,NA,NA,NA,NA,,NA,,0.549049362,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.549049362,2,NA
9/23/16 14:26,9/23/16 14:36,3,1,5,2,4,1,1,NA,1,1,1,5,3874,1,1,2,6,2,1,1,1,1,2,1,3,2,2,2,7,2,NA,1,4,NA,4,3.393,12.193,13.177,5,2,3,15,1.411,7.114,9.172,5,9,2,6,4,2.617,10.478,11.544,3,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,1,1.942,1.942,3.096,1,2,2,1,NA,NA,2.684,NA,,NA,NA,NA,NA,,NA,,0.92280219,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.92280219,2,NA
9/23/16 14:13,9/23/16 14:37,9,2,6,1,4,3,NA,2,1,1,1,48,4143,1,2,4,5,2,1,1,1,1,3,1,6,1,2,1,7,2,NA,2,5,NA,3,1.943,9.175,9.737,4,2,3,13,2.723,7.626,9.692,3,10,2,6,4,5.239,13.38,13.887,3,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,3,1.727,1.727,2.217,1,7,2,1,NA,NA,3.01,NA,,NA,NA,NA,NA,,NA,,0.828784135,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.828784135,2,NA
9/23/16 14:03,9/23/16 14:38,20,1,7,2,4,2,2,NA,1,1,1,48,4112,1,1,2,7,1,1,2,1,1,2,1,1,2,2,2,6,2,NA,2,6,2,1,2.347,25.273,27.721,5,1,1,15,34.327,40.31,43.214,3,10,2,6,4,4.772,15.647,16.785,3,NA,NA,NA,NA,2,NA,2,1,1,2,8,1,2.286,2.286,4.383,1,3,3,1,NA,NA,5.72,NA,,NA,NA,NA,NA,,NA,,1.070051675,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.070051675,1,NA
9/23/16 14:16,9/23/16 14:38,29,1,7,2,4,1,1,NA,1,1,1,11,1193,1,2,1,1,2,1,2,1,2,1,2,NA,1,76,2,5,2,NA,2,4,NA,3,1.994,11.472,13.802,4,3,1,21,13.374,22.189,28.349,4,11,2,4,2,13.43,54.137,55.842,4,NA,NA,NA,NA,2,NA,1,1,1,2,4,1,4.545,4.545,5.498,1,2,1,1,NA,NA,4.442,NA,,NA,NA,NA,NA,,NA,,1.056485104,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.056485104,2,NA
9/23/16 14:07,9/23/16 14:38,6,1,5,2,4,3,NA,3,1,1,1,11,1277,2,2,3,3,2,1,1,1,1,2,2,NA,1,50,1,5,2,NA,2,3,NA,3,4.261,18.515,19.811,4,3,1,20,5.262,14.738,22.492,3,11,2,3,1,10.383,51.948,52.868,4,NA,NA,NA,NA,1,1,3,1,1,1,8,2,4.121,4.121,5.66,1,4,2,1,NA,NA,4.577,NA,,NA,NA,NA,NA,,NA,,0.690859933,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.690859933,2,NA
9/23/16 14:22,9/23/16 14:39,16,1,7,1,4,2,1,NA,1,1,1,36,1931,1,1,1,1,1,1,1,1,1,1,1,2,1,77,1,6,1,1,2,5,NA,1,2.673,15.135,16.852,5,1,5,15,1.601,15.019,19.709,4,9,2,1,1,5.253,11.934,13.624,3,NA,NA,NA,NA,1,1,1,1,1,1,1,1,11.552,14.511,16.049,3,4,1,1,NA,NA,13.336,NA,,NA,NA,NA,NA,,NA,,1.066955431,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.066955431,1,NA
9/23/16 14:10,9/23/16 14:40,10,2,8,1,4,1,1,NA,1,1,2,5,647,1,2,1,3,1,2,2,1,2,1,1,1,1,50,1,12,2,NA,1,3,NA,1,3.339,16.326,19.165,8,3,2,9,3.399,13.217,18.023,8,3,2,4,1,3.077,11.652,12.25,7,NA,NA,NA,NA,1,1,3,3,1,1,3,1,3.191,5.776,5.831,3,5,1,1,NA,NA,1.816,NA,,NA,NA,NA,NA,,NA,,0.858538243,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.858538243,1,NA
9/23/16 14:16,9/23/16 14:40,6,2,6,1,5,4,NA,1,1,1,1,47,769,2,1,1,1,1,1,2,1,1,3,1,6,2,2,2,6,2,NA,1,3,NA,3,1.602,13.562,15.747,5,1,1,13,15.11,22.507,24.193,3,11,1,4,2,10.556,34.425,34.944,6,NA,NA,NA,NA,2,NA,2,7,NA,NA,NA,3,6.709,6.709,7.247,1,2,4,2,NA,NA,3.182,NA,,NA,NA,NA,NA,,NA,,0.365524242,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.365524242,3,1
9/23/16 14:15,9/23/16 14:41,2,1,3,2,4,1,1,NA,1,1,1,47,670,2,1,5,2,2,2,1,1,2,5,1,3,1,2,2,8,2,NA,1,6,3,3,1.972,17.808,20.737,7,1,5,13,5.595,11.976,14.032,3,2,1,4,2,1.763,17.513,18.209,4,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,1,3.605,3.605,9.202,1,6,2,2,NA,NA,4.241,NA,,NA,NA,NA,NA,,NA,,1.558347742,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.558347742,2,NA
9/23/16 13:56,9/23/16 14:41,18,2,3,2,4,3,NA,3,1,1,1,44,3196,2,1,4,5,1,1,2,1,1,1,2,NA,2,2,2,5,2,NA,1,2,NA,3,4.797,25.387,26.554,6,1,1,15,15.576,54.768,58.571,3,11,1,5,1,15.197,31.931,33.448,4,NA,NA,NA,NA,2,NA,3,5,NA,NA,NA,3,21.29,22.24,23.196,2,8,1,2,NA,NA,34.82,NA,,NA,NA,NA,NA,,NA,,1.399178904,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.399178904,1,NA
9/23/16 14:14,9/23/16 14:41,12,2,9,2,4,4,NA,1,1,1,1,24,2486,1,1,1,7,1,3,2,1,1,2,2,NA,2,76,2,8,2,NA,6,3,NA,3,3.392,17.704,19.177,7,2,1,9,3.858,9.992,12.555,4,12,2,5,4,3.708,13.75,15.09,4,NA,NA,NA,NA,1,2,3,1,2,2,8,2,8.535,8.535,9.678,1,2,3,2,NA,NA,4.103,NA,,NA,NA,NA,NA,,NA,,0.757296247,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.757296247,1,NA
9/23/16 11:57,9/23/16 14:42,10,2,7,2,3,3,NA,3,1,1,1,10,1455,2,2,3,5,3,NA,1,1,2,3,2,NA,2,2,2,9,2,NA,1,1,NA,3,1.988,10.047,11.284,4,1,6,NA,3.119,8.322,10.162,2,2,2,2,1,2.037,13.443,14.053,5,NA,NA,NA,NA,2,NA,2,1,2,1,7,2,4.02,4.02,4.92,1,5,3,2,NA,NA,6.934,NA,,NA,NA,NA,NA,,NA,,1.255017101,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.255017101,3,2
9/23/16 12:48,9/23/16 14:42,6,2,4,1,3,2,2,NA,1,1,2,48,4196,2,1,1,1,1,2,2,1,1,5,1,3,1,2,2,6,2,NA,6,2,NA,3,2.281,12.691,13.908,4,3,1,15,4.641,11.277,13.764,3,11,2,4,2,9.163,26.811,28.255,4,NA,NA,NA,NA,2,NA,2,1,1,2,4,3,4.607,4.607,5.465,1,3,4,2,NA,NA,4.357,NA,,NA,NA,NA,NA,,NA,,1.279995879,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.279995879,1,NA
9/23/16 14:21,9/23/16 14:42,23,1,7,2,4,2,1,NA,1,1,1,50,2423,1,2,1,1,1,2,1,1,2,2,1,1,2,12,2,8,2,NA,6,5,NA,1,2.178,14.041,15.347,5,1,3,9,3.397,17.772,19.949,6,11,2,4,3,5.028,22.109,23.028,6,NA,NA,NA,NA,2,NA,2,1,1,1,7,2,2.197,2.197,5.169,1,1,1,2,NA,NA,2.127,NA,,NA,NA,NA,NA,,NA,,0.944136637,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.944136637,1,NA
9/23/16 13:49,9/23/16 14:44,58,2,7,2,4,2,1,NA,1,1,1,44,3123,1,1,1,4,1,1,1,1,2,3,1,5,1,2,1,8,2,NA,5,4,NA,1,2.738,22.428,24.893,5,2,1,4,5.336,28.225,29.533,4,1,2,4,2,13.735,37.053,39.001,4,NA,NA,NA,NA,2,NA,1,6,NA,NA,NA,1,8.388,8.388,11.497,1,1,1,2,NA,NA,8.077,NA,,NA,NA,NA,NA,,NA,,0.83260138,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.83260138,1,NA
9/23/16 14:18,9/23/16 14:45,23,1,7,2,5,1,1,NA,1,1,1,24,2441,2,2,4,2,2,1,2,1,1,1,1,1,2,12,2,6,2,NA,2,6,1,1,5.678,5.678,8.428,1,1,4,13,14.844,22.15,28.425,3,1,1,2,1,6.791,22.62,23.566,4,NA,NA,NA,NA,2,NA,2,2,1,1,NA,1,9.299,9.299,9.996,1,7,3,1,NA,NA,10.157,NA,,NA,NA,NA,NA,,NA,,0.556196455,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.556196455,2,NA
9/23/16 14:03,9/23/16 14:45,14,2,2,2,3,3,NA,1,1,1,1,33,207,2,2,2,6,1,1,1,1,2,2,1,1,1,5,2,8,1,1,2,1,NA,1,5.823,22.869,24.111,6,2,3,17,3.506,10.842,13.069,5,12,2,2,2,8.969,25.406,26.079,3,NA,NA,NA,NA,2,NA,1,3,2,2,3,3,9.906,9.906,11.581,1,2,2,1,NA,NA,7.083,NA,,NA,NA,NA,NA,,NA,,2.202159155,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2.202159155,1,NA
9/23/16 14:18,9/23/16 14:45,19,1,7,2,4,3,NA,1,1,1,1,24,2487,2,1,2,1,1,1,2,1,1,4,2,NA,2,88,1,6,2,NA,6,5,NA,3,3.011,18.286,20.393,5,1,4,9,4.808,12.364,14.807,3,12,2,6,4,7.279,17.838,19.673,3,NA,NA,NA,NA,2,NA,3,7,NA,NA,NA,2,9.039,9.039,10.014,1,2,2,2,NA,NA,8.966,NA,,NA,NA,NA,NA,,NA,,0.944136637,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.944136637,1,NA
9/23/16 14:11,9/23/16 14:46,24,1,3,2,3,2,1,NA,1,1,1,1,1688,2,2,1,1,1,1,2,2,NA,1,1,4,1,5,2,10,2,NA,1,1,NA,4,16.49,49.126,51.019,7,3,1,24,8.136,40.355,53.217,3,12,2,6,4,27.844,69.184,73.612,3,NA,NA,NA,NA,2,NA,1,7,NA,NA,NA,3,14.701,14.701,15.598,1,8,5,2,NA,NA,12.987,NA,,NA,NA,NA,NA,,NA,,2.130316009,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2.130316009,1,NA
9/23/16 14:12,9/23/16 14:46,49,1,9,2,4,1,1,NA,1,1,1,44,3162,2,2,4,1,2,1,1,1,2,3,1,5,2,2,1,6,2,NA,2,2,NA,2,5.451,30.742,32.66,5,1,6,6,4.177,12.784,17.678,3,1,1,2,1,8.541,24.007,25.802,4,NA,NA,NA,NA,1,1,3,6,NA,NA,NA,1,6.293,6.293,14.49,1,7,1,1,NA,NA,16.797,NA,,NA,NA,NA,NA,,NA,,0.733268196,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.733268196,2,NA
9/23/16 14:22,9/23/16 14:47,19,2,5,2,4,1,1,NA,1,1,1,3,3512,2,1,4,3,2,1,2,1,1,3,2,NA,2,2,2,5,2,NA,2,4,NA,4,2.381,13.411,16.098,4,2,3,15,1.588,9.401,11.537,3,1,1,2,1,8.892,22.728,23.462,4,NA,NA,NA,NA,2,NA,2,4,NA,NA,NA,3,8.055,10.034,10.732,2,6,3,2,NA,NA,8.691,NA,,NA,NA,NA,NA,,NA,,0.733381585,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.733381585,2,NA
9/23/16 14:30,9/23/16 14:49,40,2,3,2,4,2,2,NA,1,1,1,39,424,2,2,4,2,3,NA,2,1,1,4,1,5,2,2,1,9,2,NA,5,1,NA,3,1.973,13.708,14.612,7,2,1,4,2.243,10.183,12.464,5,1,1,2,2,7.386,21.426,22.394,6,NA,NA,NA,NA,2,NA,1,7,NA,NA,NA,3,3.345,3.345,4.945,1,3,5,2,NA,NA,7.564,NA,,NA,NA,NA,NA,,NA,,1.664452133,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.664452133,3,2
9/23/16 14:21,9/23/16 14:50,30,2,7,2,4,4,NA,3,1,1,1,14,2694,2,2,4,1,2,2,2,1,1,3,1,7,1,2,2,6,2,NA,2,2,NA,3,2.206,11.451,12.276,4,1,5,6,7.033,14.735,17.07,3,10,2,5,3,6.175,17.007,18.084,3,NA,NA,NA,NA,1,1,3,7,NA,NA,NA,2,4.837,4.837,5.927,1,4,3,1,NA,NA,10.867,NA,,NA,NA,NA,NA,,NA,,1.117946344,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.117946344,3,1
9/23/16 14:19,9/23/16 14:50,15,1,3,2,4,1,1,NA,1,1,1,5,3871,2,2,4,2,2,1,2,1,1,4,1,1,1,2,2,6,2,NA,2,4,NA,2,2.361,17.748,19.564,4,2,2,9,3.093,8.711,10.466,3,11,1,2,1,8.387,21.297,22.137,4,NA,NA,NA,NA,2,NA,1,2,1,1,NA,2,7.133,7.133,8.137,1,7,1,1,NA,NA,4.926,NA,,NA,NA,NA,NA,,NA,,2.081531494,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2.081531494,2,NA
9/23/16 14:21,9/23/16 14:51,34,2,8,2,4,3,NA,2,1,1,1,33,297,2,2,5,4,1,3,2,1,1,1,1,1,1,2,2,6,1,1,2,6,1,1,12.807,36.989,39.788,6,1,3,6,3.964,12.192,16.224,3,10,2,6,4,13.143,20.353,21.591,3,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,3,32.348,32.348,33.757,1,4,5,1,NA,NA,7.202,NA,,NA,NA,NA,NA,,NA,,0.764390282,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.764390282,3,1
9/23/16 14:30,9/23/16 14:52,7,2,7,2,3,2,1,NA,1,1,1,11,1256,2,1,1,6,1,1,1,1,1,1,1,6,2,2,2,7,2,NA,1,2,NA,3,2.084,12.798,13.902,5,3,2,6,4.14,11.53,13.22,3,11,1,1,1,11.218,26.579,27.05,6,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,1,2.599,2.599,4.616,1,4,4,2,NA,NA,6.739,NA,,NA,NA,NA,NA,,NA,,1.255017101,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.255017101,1,NA
9/23/16 13:48,9/23/16 14:52,13,2,6,2,4,1,1,NA,1,1,1,28,2864,2,1,4,2,2,1,1,1,1,1,1,4,2,76,2,6,2,NA,2,3,NA,2,2.002,22.385,23.083,4,1,4,13,38.398,45.458,47.099,3,2,2,4,2,11.721,39.815,40.383,4,NA,NA,NA,NA,2,NA,3,8,NA,NA,NA,2,36.312,36.312,36.948,1,8,4,NA,NA,NA,27.253,NA,,NA,NA,NA,NA,,NA,,0.731050853,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.731050853,2,NA
9/23/16 14:21,9/23/16 14:52,35,1,6,2,4,1,1,NA,1,1,1,44,3181,2,1,4,1,2,1,2,1,1,3,1,1,2,2,2,6,2,NA,2,6,1,1,2.426,17.919,26.04,5,1,5,9,2.718,9.568,11.474,3,11,1,5,1,5.971,32.082,33.517,6,NA,NA,NA,NA,1,1,2,1,1,1,8,1,9.481,9.481,10.776,1,7,2,1,NA,NA,6.351,NA,,NA,NA,NA,NA,,NA,,0.806454289,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.806454289,2,NA
9/23/16 14:28,9/23/16 14:53,19,2,6,2,4,3,NA,3,1,1,1,10,1620,2,1,2,3,3,NA,2,1,3,2,2,NA,1,76,1,5,2,NA,1,2,NA,2,1.339,5.435,6.732,5,2,2,4,1.391,4.199,5.549,4,3,2,1,2,1.323,3.571,4.893,3,NA,NA,NA,NA,2,NA,3,2,1,2,NA,1,1.794,1.794,2.547,1,3,3,1,NA,NA,1.304,NA,,NA,NA,NA,NA,,NA,,0.549049362,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.549049362,2,NA
9/23/16 13:59,9/23/16 14:53,21,1,8,1,1,2,2,NA,1,1,1,5,2485,1,1,1,1,2,1,1,2,NA,1,1,1,1,2,2,1,2,NA,6,4,NA,3,9.427,72.142,77.417,5,3,4,9,20.094,40.896,45.005,3,1,1,2,2,26.114,58.59,60.571,4,NA,NA,NA,NA,2,NA,2,3,1,3,1,1,7.626,37.094,38.361,3,2,2,2,NA,NA,13.438,NA,,NA,NA,NA,NA,,NA,,0.498605025,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.498605025,2,NA
9/23/16 14:25,9/23/16 14:53,21,1,9,2,4,1,1,NA,1,1,1,47,671,1,1,1,7,1,1,1,1,3,1,1,2,1,5,1,10,1,2,2,6,1,1,3.035,34.614,41.47,11,1,4,13,2.472,40.014,46.816,6,2,1,2,1,6.75,82.092,83.03,13,NA,NA,NA,NA,2,NA,1,1,1,1,8,1,4.332,4.332,5.617,1,1,1,1,NA,NA,2.152,NA,,NA,NA,NA,NA,,NA,,0.633462244,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.633462244,2,NA
9/23/16 14:17,9/23/16 14:53,23,1,3,2,4,3,NA,3,1,1,1,15,2088,2,2,4,1,3,NA,2,1,1,3,1,4,2,20,1,7,2,NA,4,2,NA,3,2.615,19.863,20.748,4,2,3,6,3.013,13.393,15.625,3,12,2,5,4,6.861,18.112,19.008,3,NA,NA,NA,NA,1,2,3,7,NA,NA,NA,3,9.347,9.347,10.087,1,8,5,2,NA,NA,8.202,NA,,NA,NA,NA,NA,,NA,,1.625644571,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.625644571,3,1
9/23/16 14:30,9/23/16 14:53,9,1,5,1,5,2,2,NA,1,1,1,5,3805,2,1,1,3,1,1,2,1,1,2,1,4,1,2,2,10,2,NA,1,2,NA,3,3.33,20.8,21.792,5,2,1,4,1.632,11.125,14.167,4,12,2,6,3,2.79,25.801,27.127,5,NA,NA,NA,NA,2,NA,1,3,1,3,4,3,1.233,8.967,9.567,3,8,5,2,NA,NA,4.097,NA,,NA,NA,NA,NA,,NA,,0.543783371,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.543783371,1,NA
9/23/16 14:11,9/23/16 14:54,29,1,3,2,4,1,1,NA,1,1,1,18,1830,2,1,3,1,2,1,2,1,1,2,1,6,1,2,1,6,2,NA,2,3,NA,2,4.245,22.608,27.262,5,2,4,15,0.201,13.02,15.632,3,11,2,4,2,7.431,40.827,41.975,6,NA,NA,NA,NA,2,NA,1,1,1,2,8,1,13.713,13.713,15.17,1,4,2,2,NA,NA,6.17,NA,,NA,NA,NA,NA,,NA,,1.819089745,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.819089745,2,NA
9/23/16 14:08,9/23/16 14:54,63,2,3,2,4,1,2,NA,1,1,1,47,779,2,1,3,1,3,NA,2,1,1,3,1,5,2,2,1,10,2,NA,4,1,NA,3,5.213,19.989,21.314,6,3,1,4,4.848,15.847,20.07,4,3,2,5,2,4.482,27.074,28.663,6,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,2,3.429,3.429,6.235,1,6,2,2,NA,NA,6.997,NA,,NA,NA,NA,NA,,NA,,1.433599609,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.433599609,2,NA
9/23/16 14:25,9/23/16 14:55,14,1,7,2,4,1,2,NA,1,1,1,17,2810,2,1,2,3,3,NA,2,1,1,1,1,1,1,4,2,6,2,NA,2,4,NA,3,2.295,15.987,16.763,4,2,2,6,9.417,29.109,30.86,3,1,2,5,2,3.881,26.702,27.248,4,NA,NA,NA,NA,2,NA,2,8,NA,NA,NA,1,5.78,5.78,6.645,1,5,2,2,NA,NA,4.166,NA,,NA,NA,NA,NA,,NA,,1.066650984,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.066650984,2,NA
9/23/16 14:21,9/23/16 14:55,28,2,3,2,4,1,1,NA,1,1,1,41,1149,2,1,3,5,3,NA,1,1,1,2,1,1,2,2,2,14,2,NA,2,3,NA,3,6.426,21.23,22.821,6,1,2,6,4.281,12.864,16.078,4,1,1,2,1,6.58,26.28,27.496,7,NA,NA,NA,NA,2,NA,3,3,1,3,8,1,7.889,7.889,9.35,1,7,3,2,NA,NA,4.888,NA,,NA,NA,NA,NA,,NA,,1.238470769,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.238470769,2,NA
9/23/16 14:12,9/23/16 14:56,38,2,6,2,4,1,2,NA,1,1,2,44,3220,2,1,3,2,2,1,1,1,2,3,1,4,2,77,1,9,2,NA,2,4,NA,3,2.831,18.537,19.785,6,2,3,13,4.866,13.957,16.345,4,12,2,5,3,14.925,31.337,32.638,6,NA,NA,NA,NA,1,2,2,4,NA,NA,NA,2,7.724,8.864,10.528,2,6,1,2,NA,NA,6.957,NA,,NA,NA,NA,NA,,NA,,0.724083462,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.724083462,2,NA
9/23/16 14:34,9/23/16 14:56,13,2,4,2,3,2,1,NA,1,1,1,47,811,2,1,1,5,1,1,1,1,1,4,1,6,2,2,2,7,2,NA,1,1,NA,3,2.432,12.052,12.934,4,3,6,15,3.614,12.017,13.659,3,12,2,3,2,6.793,17.033,18.245,3,NA,NA,NA,NA,2,NA,3,7,NA,NA,NA,2,5.835,5.835,7.194,1,4,5,2,NA,NA,10.955,NA,,NA,NA,NA,NA,,NA,,0.95800113,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.95800113,1,NA
9/23/16 14:15,9/23/16 14:57,53,1,6,2,4,1,2,NA,1,1,1,10,1557,2,2,4,4,2,2,1,1,2,2,1,5,2,2,1,8,2,NA,5,5,NA,4,12.581,12.581,14.272,1,1,5,13,6.101,17.041,20.539,3,1,2,5,3,8.183,31.73,33.194,4,NA,NA,NA,NA,1,1,2,6,NA,NA,NA,2,14.388,14.388,16.01,1,5,3,2,NA,NA,23.193,NA,,NA,NA,NA,NA,,NA,,0.707855535,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.707855535,3,2
9/23/16 14:44,9/23/16 14:58,16,2,5,2,4,2,1,NA,1,1,1,33,145,1,1,2,1,1,1,1,1,2,1,1,2,1,76,1,8,1,2,2,2,NA,1,2.32,15.66,16.919,5,1,4,15,1.482,4.232,7.213,3,2,1,2,1,2.978,10.399,11.212,4,NA,NA,NA,NA,1,3,1,1,1,1,8,1,1.9,6.523,7.941,2,4,1,1,NA,NA,1.982,NA,,NA,NA,NA,NA,,NA,,0.632131148,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.632131148,1,NA
9/23/16 14:47,9/23/16 14:58,21,2,7,2,4,1,2,NA,1,1,1,48,4189,1,1,2,3,2,2,1,1,2,2,1,2,1,82,2,6,1,2,2,2,NA,2,5.732,16.855,17.839,6,1,5,9,1.462,6.869,8.973,3,2,1,2,2,4.701,12.78,13.789,4,NA,NA,NA,NA,2,NA,2,1,1,1,7,1,1.188,1.188,1.948,1,5,3,NA,NA,NA,2,NA,,NA,NA,NA,NA,,NA,,0.960757146,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.960757146,2,NA
9/23/16 14:21,9/23/16 14:59,23,1,4,2,4,1,1,NA,1,1,1,43,1706,2,1,4,2,2,1,1,1,2,2,1,1,1,2,2,7,2,NA,2,3,NA,2,2.857,23.551,28.691,4,1,5,9,18.962,32.963,35.729,3,1,1,3,1,22.061,59.661,61.746,6,NA,NA,NA,NA,2,NA,2,1,1,1,4,2,2.354,3.238,4.037,2,6,1,1,NA,NA,11.222,NA,,NA,NA,NA,NA,,NA,,0.611508529,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.611508529,2,NA
9/23/16 14:29,9/23/16 14:59,20,2,5,2,1,1,2,NA,1,1,1,36,2052,2,2,4,2,1,2,1,1,3,4,1,6,1,2,1,8,2,NA,4,3,NA,3,2.356,14.417,15.288,4,2,4,9,2.437,7.894,9.983,3,11,2,5,2,13.203,32.519,33.313,5,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,2,5.924,5.924,6.737,1,7,3,1,NA,NA,2.591,NA,,NA,NA,NA,NA,,NA,,0.381200504,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.381200504,3,1
9/23/16 14:44,9/23/16 15:00,11,1,5,1,5,2,1,NA,1,1,1,31,NA,1,1,1,1,1,1,2,1,3,1,1,1,1,6,1,7,2,NA,1,4,NA,1,1.904,11.464,13.184,5,3,2,NA,2.17,7.132,8.579,2,2,2,2,1,1.71,7.864,9.077,6,NA,NA,NA,NA,2,NA,3,1,1,1,3,1,4.571,4.571,5.819,1,3,1,1,NA,NA,2.544,NA,,NA,NA,NA,NA,,NA,,0.414873432,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.414873432,1,NA
